Hz Re(h) Im(h) h white
699.75 -9.464208950221213e-24 -1.4756307358250868e-23 (-9.464208950221213e-24-1.4756307358250868e-23j) (-0.6681698791673-1.0417901967694367j)
700.0 8.13517285681318e-24 6.26337189678007e-24 (8.13517285681318e-24+6.26337189678007e-24j) (0.5739491419918029+0.4418906628544238j)
700.25 -2.1661142225993544e-23 -1.4288952928531646e-24 (-2.1661142225993544e-23-1.4288952928531646e-24j) (-1.5271877585387297-0.1007422127933918j)
700.5 -1.3130742091873202e-24 -1.331223450863548e-23 (-1.3130742091873202e-24-1.331223450863548e-23j) (-0.09251352049136799-0.937922374366621j)
700.75 6.917008533165832e-24 -1.2935915933935726e-23 (6.917008533165832e-24-1.2935915933935726e-23j) (0.4870118235168971-0.9107902610847168j)
701.0 1.3485795520533327e-23 -7.141169760856446e-24 (1.3485795520533327e-23-7.141169760856446e-24j) (0.9488604675409208-0.5024526486226422j)
701.25 4.362090416987182e-24 -2.1404717002872905e-23 (4.362090416987182e-24-2.1404717002872905e-23j) (0.30670785325866995-1.505011169872729j)
701.5 8.594173573570586e-24 -2.7519415617048395e-23 (8.594173573570586e-24-2.7519415617048395e-23j) (0.6038640920231804-1.9336340815482567j)
701.75 -5.901197927207126e-24 -1.127675500519975e-23 (-5.901197927207126e-24-1.127675500519975e-23j) (-0.414362570663089-0.7918163820856399j)
702.0 1.2116805018880126e-24 -7.70126157368522e-24 (1.2116805018880126e-24-7.70126157368522e-24j) (0.08502254664412914-0.5403906973389657j)
702.25 9.063681208600499e-24 2.2710363242410352e-23 (9.063681208600499e-24+2.2710363242410352e-23j) (0.6355601549691122+1.5924878258135295j)
702.5 -1.329392646652737e-24 1.2930415943747804e-23 (-1.329392646652737e-24+1.2930415943747804e-23j) (-0.09315613052049228+0.9060885949481831j)
702.75 -2.834262928656791e-23 -2.2313594941202252e-23 (-2.834262928656791e-23-2.2313594941202252e-23j) (-1.9847396516978628-1.5625465162019112j)
703.0 8.980685345685215e-24 6.770151672468933e-24 (8.980685345685215e-24+6.770151672468933e-24j) (0.6284612880526365+0.4737698824328314j)
703.25 -3.221621524710343e-24 8.883175904100253e-24 (-3.221621524710343e-24+8.883175904100253e-24j) (-0.2252939910264469+0.6212170290874411j)
703.5 6.4421371456106364e-24 1.3773571267165953e-24 (6.4421371456106364e-24+1.3773571267165953e-24j) (0.450206222491205+0.09625606146291393j)
703.75 6.54102220838461e-24 2.5657563616166442e-23 (6.54102220838461e-24+2.5657563616166442e-23j) (0.45680829754300767+1.7918587617052228j)
704.0 -1.4440239042617623e-23 9.789569005197435e-24 (-1.4440239042617623e-23+9.789569005197435e-24j) (-1.0077898296171055+0.6832177812746522j)
704.25 9.203330179079228e-24 2.5009589108365102e-23 (9.203330179079228e-24+2.5009589108365102e-23j) (0.641869985597976+1.744249558414046j)
704.5 -1.445572523654529e-23 -3.887771950019999e-24 (-1.445572523654529e-23-3.887771950019999e-24j) (-1.0075077071368777-0.27096255214738807j)
704.75 -4.958245942662794e-24 1.9647735900558018e-24 (-4.958245942662794e-24+1.9647735900558018e-24j) (-0.3453372137838234+0.13684465134489104j)
705.0 1.4098066542773352e-23 -1.2240450712390803e-23 (1.4098066542773352e-23-1.2240450712390803e-23j) (0.9812554692644014-0.8519614495614394j)
705.25 9.789694632237113e-24 2.2058291121742407e-23 (9.789694632237113e-24+2.2058291121742407e-23j) (0.6809250202575415+1.5342707707611978j)
705.5 3.129330499829709e-23 3.349235654418414e-23 (3.129330499829709e-23+3.349235654418414e-23j) (2.1751518768045415+2.3280047345479606j)
705.75 -2.3795004928039324e-24 -1.0205050393609475e-23 (-2.3795004928039324e-24-1.0205050393609475e-23j) (-0.1652844487634621-0.7088614328982528j)
706.0 -6.271113384376704e-24 2.3747504258124974e-23 (-6.271113384376704e-24+2.3747504258124974e-23j) (-0.43530941095741027+1.6484332935307686j)
706.25 -2.4257934883827846e-23 -2.7596772738169502e-24 (-2.4257934883827846e-23-2.7596772738169502e-24j) (-1.6827315284442979-0.1914341010157007j)
706.5 1.292069154643091e-23 -8.929729740803806e-24 (1.292069154643091e-23-8.929729740803806e-24j) (0.8956838855497987-0.6190237575450908j)
706.75 -3.36430648980367e-24 -2.803067148873939e-23 (-3.36430648980367e-24-2.803067148873939e-23j) (-0.23306279130415847-1.941828593528865j)
707.0 6.226199849513472e-24 -9.205847745684377e-24 (6.226199849513472e-24-9.205847745684377e-24j) (0.43103171463475615-0.6373088616483955j)
707.25 -4.5925997842712946e-24 -1.7984257195093347e-23 (-4.5925997842712946e-24-1.7984257195093347e-23j) (-0.31772686658368515-1.2441932575970702j)
707.5 8.738672982351726e-24 -1.0781588834954676e-23 (8.738672982351726e-24-1.0781588834954676e-23j) (0.6041562242055373-0.7453950977016456j)
707.75 1.0769703803921454e-24 9.439513554819906e-24 (1.0769703803921454e-24+9.439513554819906e-24j) (0.07440736018518329+0.6521714039996704j)
708.0 5.6848830353134514e-24 -7.571767886475875e-24 (5.6848830353134514e-24-7.571767886475875e-24j) (0.3925025058827195-0.5227790705530704j)
708.25 -1.1762620947072607e-23 2.0696563807269257e-24 (-1.1762620947072607e-23+2.0696563807269257e-24j) (-0.8115852671504202+0.14280003021604346j)
708.5 -3.3962783863982955e-23 -2.5687440460961164e-24 (-3.3962783863982955e-23-2.5687440460961164e-24j) (-2.3417626525213904-0.17711707306225283j)
708.75 2.885962666291841e-23 -2.3862447694948022e-23 (2.885962666291841e-23-2.3862447694948022e-23j) (1.9885670188682656-1.6442373641864756j)
709.0 9.524040260670594e-24 -2.053008818153455e-24 (9.524040260670594e-24-2.053008818153455e-24j) (0.6558141188475044-0.14136775278275276j)
709.25 -8.36110436814934e-24 1.0645172367173221e-23 (-8.36110436814934e-24+1.0645172367173221e-23j) (-0.5753502712823468+0.7325231858881947j)
709.5 -1.5940367454694844e-23 -1.6843808189794223e-23 (-1.5940367454694844e-23-1.6843808189794223e-23j) (-1.0961665194593802-1.1582931604509612j)
709.75 -8.976029263519745e-24 -1.421256456560043e-23 (-8.976029263519745e-24-1.421256456560043e-23j) (-0.6168397885244306-0.9766986117865055j)
710.0 1.4859902459047053e-23 -3.0796465628172998e-24 (1.4859902459047053e-23-3.0796465628172998e-24j) (1.0205032229262294-0.21149460782061436j)
710.25 3.523827525633564e-24 8.41987494710969e-24 (3.523827525633564e-24+8.41987494710969e-24j) (0.24183756068985834+0.5778495126989943j)
710.5 -1.7043604567345626e-23 2.792605640777816e-23 (-1.7043604567345626e-23+2.792605640777816e-23j) (-1.1689115032070916+1.9152690644327617j)
710.75 8.2568749984623e-24 -6.815113738032555e-24 (8.2568749984623e-24-6.815113738032555e-24j) (0.5659086485702007-0.46709339865996063j)
711.0 -5.823209042020676e-24 8.220652803117358e-24 (-5.823209042020676e-24+8.220652803117358e-24j) (-0.39884420265002196+0.5630503196540353j)
711.25 -7.757034841474967e-24 5.7749028707787655e-24 (-7.757034841474967e-24+5.7749028707787655e-24j) (-0.5309422830795645+0.39527218549800863j)
711.5 8.652858344377307e-24 1.5981199040595393e-24 (8.652858344377307e-24+1.5981199040595393e-24j) (0.591864398872656+0.10931304300818233j)
711.75 1.6954565798347282e-24 6.637533460915568e-24 (1.6954565798347282e-24+6.637533460915568e-24j) (0.1158939412911158+0.45371254114461096j)
712.0 -2.837980749675968e-23 -1.0608540760274647e-23 (-2.837980749675968e-23-1.0608540760274647e-23j) (-1.9386317689422772-0.72467208039856j)
712.25 -7.162579330330071e-24 2.0645665949341486e-24 (-7.162579330330071e-24+2.0645665949341486e-24j) (-0.48895329276920146+0.14093758521594352j)
712.5 2.441174180705255e-24 8.041393636786976e-24 (2.441174180705255e-24+8.041393636786976e-24j) (0.1665358480103985+0.5485803999863921j)
712.75 -1.1094335427458237e-23 -7.649067797446334e-24 (-1.1094335427458237e-23-7.649067797446334e-24j) (-0.7563480229238538-0.5214694781528255j)
713.0 3.2482681070224598e-24 3.2048064978579703e-24 (3.2482681070224598e-24+3.2048064978579703e-24j) (0.22130134510952337+0.21834034797140772j)
713.25 -1.745051680455177e-23 -1.02512739339766e-23 (-1.745051680455177e-23-1.02512739339766e-23j) (-1.1880990887117702-0.6979466198912475j)
713.5 5.351762640631319e-24 -1.9291195320040625e-23 (5.351762640631319e-24-1.9291195320040625e-23j) (0.3641277502144758-1.3125506534059925j)
713.75 -1.775966299708308e-23 -3.329253531780944e-24 (-1.775966299708308e-23-3.329253531780944e-24j) (-1.2075485466589568-0.22636889362267618j)
714.0 8.170314257724589e-24 -3.795181177123685e-23 (8.170314257724589e-24-3.795181177123685e-23j) (0.5551638113049674-2.5787836066315974j)
714.25 7.284722619708824e-24 -3.6149181154404665e-23 (7.284722619708824e-24-3.6149181154404665e-23j) (0.4946608827930472-2.454669421963295j)
714.5 -2.2371718288722285e-23 -2.0063554132976877e-23 (-2.2371718288722285e-23-2.0063554132976877e-23j) (-1.5181211559746934-1.361491576115108j)
714.75 -2.4412798141015066e-23 3.479207645193434e-23 (-2.4412798141015066e-23+3.479207645193434e-23j) (-1.655531973871852+2.3593934079518957j)
715.0 5.799163102272231e-24 3.022073331620084e-25 (5.799163102272231e-24+3.022073331620084e-25j) (0.39300550828825553+0.020480394236754112j)
715.25 4.209560825683463e-25 1.0358809687002527e-23 (4.209560825683463e-25+1.0358809687002527e-23j) (0.02850911804999391+0.7015471220236551j)
715.5 1.7612242375711992e-23 6.808790120003093e-24 (1.7612242375711992e-23+6.808790120003093e-24j) (1.1919984833954376+0.46081965735345076j)
715.75 -2.3869823928843005e-24 1.8568608634505413e-23 (-2.3869823928843005e-24+1.8568608634505413e-23j) (-0.1614444964534001+1.2558951753370935j)
716.0 2.5304195895713476e-23 4.036319033761228e-24 (2.5304195895713476e-23+4.036319033761228e-24j) (1.710329719272313+0.27281785314805346j)
716.25 1.9789274984538136e-23 -1.4316314605050667e-24 (1.9789274984538136e-23-1.4316314605050667e-24j) (1.3366904171050196-0.09670127155130079j)
716.5 -3.468879936184206e-24 9.394259538545464e-24 (-3.468879936184206e-24+9.394259538545464e-24j) (-0.23415543721877005+0.6341288802328567j)
716.75 -1.0142721231038025e-24 3.311684606115523e-24 (-1.0142721231038025e-24+3.311684606115523e-24j) (-0.06842012619238329+0.22339752172860225j)
717.0 1.6986236964629313e-23 -8.044555587566992e-24 (1.6986236964629313e-23-8.044555587566992e-24j) (1.1450945255128062-0.5423082571312431j)
717.25 1.7746468469471588e-23 1.573197341292882e-24 (1.7746468469471588e-23+1.573197341292882e-24j) (1.1955582245601812+0.10598441168587718j)
717.5 1.7228842604763093e-23 4.784253754630954e-24 (1.7228842604763093e-23+4.784253754630954e-24j) (1.159922304204837+0.3220972392793234j)
717.75 -2.599382494682125e-23 5.259707975897187e-25 (-2.599382494682125e-23+5.259707975897187e-25j) (-1.7488693583531567+0.03538741270956036j)
718.0 1.7590723048050212e-24 5.806977928317571e-24 (1.7590723048050212e-24+5.806977928317571e-24j) (0.11827300401215558+0.3904380291465791j)
718.25 -4.769620835793043e-24 -2.2605803291456455e-23 (-4.769620835793043e-24-2.2605803291456455e-23j) (-0.32047999445952174-1.518927387106323j)
718.5 -3.792336926762879e-23 -1.4592977425845566e-23 (-3.792336926762879e-23-1.4592977425845566e-23j) (-2.546475421165829-0.9798881020907518j)
718.75 1.0518164306151023e-23 -5.8547456217494666e-24 (1.0518164306151023e-23-5.8547456217494666e-24j) (0.7058109666529316-0.392876888638963j)
719.0 -2.741617995738166e-23 1.9604890033603254e-23 (-2.741617995738166e-23+1.9604890033603254e-23j) (-1.8385292170781646+1.3147040609017961j)
719.25 -5.895736519908207e-24 5.887981213527975e-24 (-5.895736519908207e-24+5.887981213527975e-24j) (-0.395108856242759+0.3945891263967323j)
719.5 -1.8281303655094494e-23 -1.8753955249215677e-23 (-1.8281303655094494e-23-1.8753955249215677e-23j) (-1.224338023398951-1.2559925120186084j)
719.75 4.105412927529306e-23 -3.2826754127690607e-24 (4.105412927529306e-23-3.2826754127690607e-24j) (2.747684538441285-0.21970400141491064j)
720.0 -1.1690367796262906e-23 -1.3028753007345253e-23 (-1.1690367796262906e-23-1.3028753007345253e-23j) (-0.7819057739394181-0.871423156329641j)
720.25 -2.2148310309060753e-23 -8.876870814598977e-24 (-2.2148310309060753e-23-8.876870814598977e-24j) (-1.4804148609009622-0.593338782455755j)
720.5 -2.323681081066566e-24 3.493020674446209e-24 (-2.323681081066566e-24+3.493020674446209e-24j) (-0.15521588678163517+0.23332474750876633j)
720.75 1.5007518377216418e-23 7.87185223741097e-24 (1.5007518377216418e-23+7.87185223741097e-24j) (1.0018076580012647+0.5254754087834342j)
721.0 -8.168000651392946e-24 1.8022208856437596e-24 (-8.168000651392946e-24+1.8022208856437596e-24j) (-0.5448882131312704+0.12022635158321333j)
721.25 -2.752659947892388e-23 -1.4057984078250657e-23 (-2.752659947892388e-23-1.4057984078250657e-23j) (-1.8351043741427635-0.9371977854867107j)
721.5 3.0871284947258926e-24 -1.2133220347088164e-23 (3.0871284947258926e-24-1.2133220347088164e-23j) (0.20567421071767303-0.8083533039244434j)
721.75 6.796469819794462e-24 1.5264000612597106e-23 (6.796469819794462e-24+1.5264000612597106e-23j) (0.45250754049478603+1.0162739714080136j)
722.0 -1.7447327643890653e-23 -2.2286402517629408e-23 (-1.7447327643890653e-23-2.2286402517629408e-23j) (-1.160884485397642-1.4828596932494837j)
722.25 -1.4466624311711874e-24 1.1864264197979766e-23 (-1.4466624311711874e-24+1.1864264197979766e-23j) (-0.09619326019303365+0.7888932679832015j)
722.5 -2.1897234358501115e-23 -1.812859111865668e-24 (-2.1897234358501115e-23-1.812859111865668e-24j) (-1.4550690561711146-0.12046430858285544j)
722.75 -4.477753768568574e-24 2.073526232006981e-23 (-4.477753768568574e-24+2.073526232006981e-23j) (-0.29735264969939096+1.3769594112933357j)
723.0 -1.664096869246624e-23 1.0697914030976714e-23 (-1.664096869246624e-23+1.0697914030976714e-23j) (-1.1043528141859291+0.7099509460273711j)
723.25 -9.489452100521464e-24 2.110182593624197e-23 (-9.489452100521464e-24+2.110182593624197e-23j) (-0.6293444074126825+1.3994818666548723j)
723.5 -5.471263997911508e-24 1.3337926857866012e-23 (-5.471263997911508e-24+1.3337926857866012e-23j) (-0.3626212714851242+0.8840034036049429j)
723.75 3.1361503288852515e-23 -8.743714655785664e-26 (3.1361503288852515e-23-8.743714655785664e-26j) (2.0772138462638896-0.005791356678120206j)
724.0 1.2303006485546126e-23 4.456398390292955e-24 (1.2303006485546126e-23+4.456398390292955e-24j) (0.8143545047499361+0.294975712510513j)
724.25 1.3515149609730914e-23 -9.264162334411777e-24 (1.3515149609730914e-23-9.264162334411777e-24j) (0.8940073225296142-0.6128107496571081j)
724.5 3.482788769917491e-24 3.489919319273632e-24 (3.482788769917491e-24+3.489919319273632e-24j) (0.23023200088564147+0.23070337045587155j)
724.75 -3.0085837284890976e-23 -2.5349992409997634e-24 (-3.0085837284890976e-23-2.5349992409997634e-24j) (-1.9875559076873246-0.16746925371301735j)
725.0 3.325196868692266e-24 1.5032154375582668e-23 (3.325196868692266e-24+1.5032154375582668e-23j) (0.2195298987436028+0.9924246468052571j)
725.25 -1.261936775605345e-24 -8.691587634266015e-24 (-1.261936775605345e-24-8.691587634266015e-24j) (-0.08325941151362974-0.5734490709338391j)
725.5 3.567366973955313e-24 -1.9061973469136166e-23 (3.567366973955313e-24-1.9061973469136166e-23j) (0.23521398744784863-1.2568493292209255j)
725.75 -1.6274902626243792e-23 3.836275147740668e-23 (-1.6274902626243792e-23+3.836275147740668e-23j) (-1.0723891699015209+2.5278061661429096j)
726.0 1.089576351934088e-25 -2.831378233991526e-23 (1.089576351934088e-25-2.831378233991526e-23j) (0.007174815157324047-1.8644508421369161j)
726.25 -1.4827037102293077e-23 3.541832763171001e-24 (-1.4827037102293077e-23+3.541832763171001e-24j) (-0.9757236083481803+0.23307757443410934j)
726.5 -7.632751414741626e-24 -8.412705693961162e-24 (-7.632751414741626e-24-8.412705693961162e-24j) (-0.5019648538500933-0.5532582360794741j)
726.75 -1.309484289666507e-23 -2.0702050154843638e-24 (-1.309484289666507e-23-2.0702050154843638e-24j) (-0.8606223061942467-0.13605849484263724j)
727.0 -4.1134866027381312e-25 2.033513591253567e-24 (-4.1134866027381312e-25+2.033513591253567e-24j) (-0.0270173573671011+0.1335610607536293j)
727.25 -2.776382628855212e-23 -1.390362405037339e-23 (-2.776382628855212e-23-1.390362405037339e-23j) (-1.8223521571474621-0.9126011313077776j)
727.5 3.341192685096292e-24 -1.3150687149692333e-23 (3.341192685096292e-24-1.3150687149692333e-23j) (0.21916652498434738-0.8626232233210211j)
727.75 -2.0183973338055915e-23 -7.827915340007856e-25 (-2.0183973338055915e-23-7.827915340007856e-25j) (-1.323120620718542-0.051314357337537905j)
728.0 1.1907594331473726e-24 3.912075216911059e-24 (1.1907594331473726e-24+3.912075216911059e-24j) (0.07800765801590215+0.2562833576272118j)
728.25 2.744322195607099e-25 6.577015853322936e-26 (2.744322195607099e-25+6.577015853322936e-26j) (0.017966732473339443+0.004305889610874371j)
728.5 2.171157135556861e-23 -2.166695133459664e-24 (2.171157135556861e-23-2.166695133459664e-24j) (1.4205169232456711-0.1417597581579044j)
728.75 -2.0295618981169656e-23 -2.4037044759854855e-23 (-2.0295618981169656e-23-2.4037044759854855e-23j) (-1.3270245799473674-1.571656880985857j)
729.0 -1.5090068226837017e-23 3.5278645899565166e-24 (-1.5090068226837017e-23+3.5278645899565166e-24j) (-0.986026716987104+0.23052041165880213j)
729.25 6.577462309843139e-24 -4.7761700881725e-24 (6.577462309843139e-24-4.7761700881725e-24j) (0.42951328527246985-0.311887534881214j)
729.5 -2.1677664104324058e-23 9.11443027279021e-24 (-2.1677664104324058e-23+9.11443027279021e-24j) (-1.4146592015663544+0.5947971419054173j)
729.75 -3.362301514352945e-24 1.4563813113155715e-23 (-3.362301514352945e-24+1.4563813113155715e-23j) (-0.2192792175620803+0.949808198503497j)
730.0 4.8058115640954894e-24 -2.0251365826403286e-23 (4.8058115640954894e-24-2.0251365826403286e-23j) (0.3132199256256178-1.3198876429848259j)
730.25 1.6877812266669368e-23 -4.6782332329094136e-24 (1.6877812266669368e-23-4.6782332329094136e-24j) (1.0993120262384544-0.3047099928135768j)
730.5 2.230646547176639e-23 1.7460541914465313e-23 (2.230646547176639e-23+1.7460541914465313e-23j) (1.4519716134319567+1.1365409390847314j)
730.75 1.2696825688448786e-23 -1.7400941243995555e-23 (1.2696825688448786e-23-1.7400941243995555e-23j) (0.825931376835072-1.1319351554896642j)
731.0 -3.0809272375477014e-24 9.71575931446819e-24 (-3.0809272375477014e-24+9.71575931446819e-24j) (-0.20028666683382523+0.6316075969400092j)
731.25 2.2597434936762165e-23 2.258388784170327e-23 (2.2597434936762165e-23+2.258388784170327e-23j) (1.4680873200074824+1.46720720602399j)
731.5 3.760576016436793e-24 -1.4192918201662682e-23 (3.760576016436793e-24-1.4192918201662682e-23j) (0.2441572448801553-0.9214821851176939j)
731.75 9.870374704194148e-24 -6.719138195448866e-24 (9.870374704194148e-24-6.719138195448866e-24j) (0.6404301044290247-0.43596504744200487j)
732.0 1.2793445645861926e-23 4.011799123400951e-24 (1.2793445645861926e-23+4.011799123400951e-24j) (0.8295619713573082+0.2601360166464987j)
